Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
198,o198,06-11-17,13-11-17,Standard Class,198,Home Office,Nigeria,Niger ,East,a198,Office Supplies,Storage,46.26,3,0,12.0276
199,o199,06-07-17,13-07-17,Standard Class,199,Corporate,Nigeria,FCT,East,a199,Office Supplies,Binders,2.946,2,0.7,-2.2586
200,o200,06-07-17,13-07-17,Standard Class,200,Corporate,Nigeria,FCT,East,a200,Office Supplies,Paper,16.056,3,0.2,5.8203
201,o201,24-06-17,29-06-17,Standard Class,201,Consumer,Nigeria,Adamawa,East,a201,Office Supplies,Paper,21.744,3,0.2,6.795
202,o202,03-08-14,05-08-14,First Class,202,Consumer,Nigeria,Bauchi,West,a202,Furniture,Tables,218.75,2,0.5,-161.875
203,o203,03-08-14,05-08-14,First Class,203,Consumer,Nigeria,Bauchi,West,a203,Office Supplies,Appliances,2.6,1,0.2,0.2925
204,o204,17-12-17,21-12-17,Second Class,204,Consumer,Nigeria,Imo,Central,a204,Office Supplies,Appliances,66.284,2,0.8,-178.9668
205,o205,03-06-17,07-06-17,Standard Class,205,Corporate,Nigeria,Akwa Ibom,South,a205,Furniture,Furnishings,35.168,7,0.2,9.6712
206,o206,09-12-17,14-12-17,Standard Class,206,Consumer,Nigeria,Lagos,West,a206,Technology,Phones,444.768,4,0.2,44.4768
207,o207,01-12-17,07-12-17,Standard Class,207,Consumer,Nigeria,Delta,Central,a207,Office Supplies,Storage,83.92,4,0,5.8744
208,o208,01-12-17,07-12-17,Standard Class,208,Consumer,Nigeria,Delta,Central,a208,Technology,Phones,131.98,2,0,35.6346
209,o209,01-12-17,07-12-17,Standard Class,209,Consumer,Nigeria,Delta,Central,a209,Office Supplies,Binders,15.92,4,0,7.4824
210,o210,01-12-17,07-12-17,Standard Class,210,Consumer,Nigeria,Delta,Central,a210,Office Supplies,Fasteners,52.29,9,0,16.2099
211,o211,01-12-17,07-12-17,Standard Class,211,Consumer,Nigeria,Delta,Central,a211,Office Supplies,Storage,91.99,1,0,3.6796
212,o212,09-02-15,13-02-15,Second Class,212,Corporate,Nigeria,Imo,Central,a212,Technology,Accessories,20.8,2,0.2,6.5
213,o213,02-01-15,09-01-15,Standard Class,213,Corporate,Nigeria,Adamawa,East,a213,Office Supplies,Labels,23.68,2,0.2,8.88
214,o214,02-01-15,09-01-15,Standard Class,214,Corporate,Nigeria,Adamawa,East,a214,Furniture,Bookcases,452.45,5,0.5,-244.323
215,o215,02-01-15,09-01-15,Standard Class,215,Corporate,Nigeria,Adamawa,East,a215,Technology,Phones,62.982,3,0.4,-14.6958
216,o216,02-01-15,09-01-15,Standard Class,216,Corporate,Nigeria,Adamawa,East,a216,Technology,Machines,1188,9,0.7,-950.4
217,o217,02-01-15,09-01-15,Standard Class,217,Corporate,Nigeria,Adamawa,East,a217,Technology,Accessories,89.584,2,0.2,4.4792
218,o218,28-10-16,01-11-16,Standard Class,218,Consumer,Nigeria,Lagos,West,a218,Office Supplies,Storage,93.06,6,0,26.0568
219,o219,28-10-16,01-11-16,Standard Class,219,Consumer,Nigeria,Lagos,West,a219,Technology,Phones,302.376,3,0.2,22.6782
220,o220,24-12-15,27-12-15,First Class,220,Consumer,Nigeria,Adamawa,East,a220,Office Supplies,Fasteners,5.584,2,0.2,1.8148
221,o221,24-12-15,27-12-15,First Class,221,Consumer,Nigeria,Adamawa,East,a221,Office Supplies,Paper,22.704,6,0.2,8.2302
222,o222,24-12-15,27-12-15,First Class,222,Consumer,Nigeria,Adamawa,East,a222,Office Supplies,Binders,19.776,4,0.7,-13.8432
223,o223,24-12-15,27-12-15,First Class,223,Consumer,Nigeria,Adamawa,East,a223,Furniture,Furnishings,72.704,4,0.2,19.0848
224,o224,24-12-15,27-12-15,First Class,224,Consumer,Nigeria,Adamawa,East,a224,Technology,Machines,479.988,4,0.7,-383.9904
225,o225,24-12-15,27-12-15,First Class,225,Consumer,Nigeria,Adamawa,East,a225,Office Supplies,Art,27.168,2,0.2,2.7168
226,o226,09-08-15,16-08-15,Standard Class,226,Corporate,Nigeria,Delta,Central,a226,Office Supplies,Art,2.2,1,0,0.968
227,o227,09-08-15,16-08-15,Standard Class,227,Corporate,Nigeria,Delta,Central,a227,Furniture,Tables,622.45,5,0,136.939
228,o228,09-08-15,16-08-15,Standard Class,228,Corporate,Nigeria,Delta,Central,a228,Office Supplies,Storage,21.98,1,0,0.2198
229,o229,28-02-15,04-03-15,Standard Class,229,Consumer,Nigeria,Akwa Ibom,South,a229,Furniture,Chairs,161.568,2,0.2,-28.2744
230,o230,28-02-15,04-03-15,Standard Class,230,Consumer,Nigeria,Akwa Ibom,South,a230,Furniture,Chairs,389.696,8,0.2,43.8408
231,o231,13-09-14,17-09-14,Standard Class,231,Corporate,Nigeria,Enugu,South,a231,Office Supplies,Binders,18.648,7,0.7,-12.432
232,o232,07-04-17,12-04-17,Standard Class,232,Home Office,Nigeria,Kaduna,South,a232,Furniture,Tables,233.86,2,0.45,-102.048
233,o233,07-04-17,12-04-17,Standard Class,233,Home Office,Nigeria,Kaduna,South,a233,Furniture,Tables,620.6145,3,0.45,-248.2458
234,o234,07-04-17,12-04-17,Standard Class,234,Home Office,Nigeria,Kaduna,South,a234,Office Supplies,Binders,5.328,2,0.7,-3.552
235,o235,07-04-17,12-04-17,Standard Class,235,Home Office,Nigeria,Kaduna,South,a235,Furniture,Furnishings,258.072,3,0.2,0
236,o236,07-04-17,12-04-17,Standard Class,236,Home Office,Nigeria,Kaduna,South,a236,Technology,Accessories,617.976,3,0.2,-7.7247
237,o237,12-11-17,16-11-17,Standard Class,237,Corporate,Nigeria,Lagos,West,a237,Office Supplies,Paper,10.56,2,0,4.752
238,o238,04-06-16,09-06-16,Second Class,238,Consumer,Nigeria,Katsina,Central,a238,Office Supplies,Paper,25.92,5,0.2,9.396
239,o239,04-06-16,09-06-16,Second Class,239,Consumer,Nigeria,Katsina,Central,a239,Furniture,Furnishings,419.68,5,0.6,-356.728
240,o240,04-06-16,09-06-16,Second Class,240,Consumer,Nigeria,Katsina,Central,a240,Furniture,Furnishings,11.688,3,0.6,-4.6752
241,o241,04-06-16,09-06-16,Second Class,241,Consumer,Nigeria,Katsina,Central,a241,Technology,Phones,31.984,2,0.2,11.1944
242,o242,04-06-16,09-06-16,Second Class,242,Consumer,Nigeria,Katsina,Central,a242,Furniture,Tables,177.225,5,0.5,-120.513
243,o243,04-06-16,09-06-16,Second Class,243,Consumer,Nigeria,Katsina,Central,a243,Furniture,Furnishings,4.044,3,0.6,-2.8308
244,o244,04-06-16,09-06-16,Second Class,244,Consumer,Nigeria,Katsina,Central,a244,Office Supplies,Art,7.408,2,0.2,1.2038
245,o245,01-06-14,06-06-14,Second Class,245,Home Office,Nigeria,Ekiti,Central,a245,Furniture,Chairs,2001.86,7,0,580.5394
246,o246,01-06-14,06-06-14,Second Class,246,Home Office,Nigeria,Ekiti,Central,a246,Office Supplies,Storage,166.72,2,0,41.68
247,o247,01-06-14,06-06-14,Second Class,247,Home Office,Nigeria,Ekiti,Central,a247,Office Supplies,Paper,47.88,6,0,23.94
248,o248,01-06-14,06-06-14,Second Class,248,Home Office,Nigeria,Ekiti,Central,a248,Office Supplies,Appliances,1503.25,5,0,496.0725
249,o249,01-06-14,06-06-14,Second Class,249,Home Office,Nigeria,Ekiti,Central,a249,Office Supplies,Paper,25.92,4,0,12.4416
250,o250,10-12-16,15-12-16,Second Class,250,Consumer,Nigeria,Lagos,West,a250,Furniture,Chairs,321.568,2,0.2,28.1372
251,o251,11-09-16,17-09-16,Standard Class,251,Consumer,Nigeria,Lagos,West,a251,Office Supplies,Paper,7.61,1,0,3.5767
252,o252,11-09-16,17-09-16,Standard Class,252,Consumer,Nigeria,Lagos,West,a252,Technology,Accessories,3347.37,13,0,636.0003
253,o253,10-12-16,13-12-16,First Class,253,Consumer,Nigeria,Cross River,East,a253,Office Supplies,Storage,80.58,6,0,22.5624
254,o254,10-12-16,13-12-16,First Class,254,Consumer,Nigeria,Cross River,East,a254,Office Supplies,Envelopes,361.92,4,0,162.864
255,o255,28-11-15,04-12-15,Standard Class,255,Corporate,Nigeria,Katsina,Central,a255,Furniture,Furnishings,12.132,9,0.6,-8.4924
256,o256,28-11-15,04-12-15,Standard Class,256,Corporate,Nigeria,Katsina,Central,a256,Office Supplies,Storage,82.368,2,0.2,-19.5624
257,o257,28-11-15,04-12-15,Standard Class,257,Corporate,Nigeria,Katsina,Central,a257,Office Supplies,Storage,53.92,5,0.2,4.044
258,o258,28-11-15,04-12-15,Standard Class,258,Corporate,Nigeria,Katsina,Central,a258,Technology,Phones,647.904,6,0.2,56.6916
259,o259,01-12-17,03-12-17,Second Class,259,Consumer,Nigeria,Cross River,East,a259,Technology,Accessories,20.37,3,0,6.9258
260,o260,01-12-17,03-12-17,Second Class,260,Consumer,Nigeria,Cross River,East,a260,Office Supplies,Storage,221.55,3,0,6.6465
261,o261,01-12-17,03-12-17,Second Class,261,Consumer,Nigeria,Cross River,East,a261,Office Supplies,Binders,17.52,5,0.2,6.132
262,o262,08-06-17,12-06-17,Standard Class,262,Corporate,Nigeria,Imo,Central,a262,Office Supplies,Appliances,1.624,2,0.8,-4.466
263,o263,19-09-14,21-09-14,Second Class,263,Corporate,Nigeria,Imo,Central,a263,Technology,Machines,3059.982,3,0.4,-509.997
264,o264,19-09-14,21-09-14,Second Class,264,Corporate,Nigeria,Imo,Central,a264,Technology,Machines,2519.958,7,0.4,-251.9958
265,o265,06-06-16,13-06-16,Standard Class,265,Consumer,Nigeria,Katsina,Central,a265,Technology,Phones,328.224,4,0.2,28.7196
266,o266,10-11-15,15-11-15,Standard Class,266,Consumer,Nigeria,Lagos,West,a266,Technology,Accessories,79.9,2,0,35.156
267,o267,16-06-17,20-06-17,Standard Class,267,Corporate,Nigeria,Enugu,South,a267,Office Supplies,Art,14.016,3,0.2,4.7304
268,o268,22-01-16,28-01-16,Standard Class,268,Consumer,Nigeria,Niger ,East,a268,Office Supplies,Fasteners,7.56,6,0,0.3024
269,o269,09-12-17,13-12-17,Standard Class,269,Corporate,Nigeria,Adamawa,East,a269,Office Supplies,Storage,37.208,1,0.2,-7.4416
270,o270,09-12-17,13-12-17,Standard Class,270,Corporate,Nigeria,Adamawa,East,a270,Office Supplies,Envelopes,57.576,3,0.2,21.591
271,o271,28-12-17,02-01-18,Second Class,271,Corporate,Nigeria,Lagos,West,a271,Office Supplies,Storage,725.84,4,0,210.4936
272,o272,30-07-15,31-07-15,First Class,272,Consumer,Nigeria,Lagos,West,a272,Technology,Accessories,209.93,7,0,92.3692
273,o273,30-07-15,31-07-15,First Class,273,Consumer,Nigeria,Lagos,West,a273,Furniture,Furnishings,5.28,3,0,2.3232
274,o274,30-07-15,31-07-15,First Class,274,Consumer,Nigeria,Lagos,West,a274,Office Supplies,Binders,10.92,3,0.2,4.095
275,o275,16-09-17,17-09-17,First Class,275,Corporate,Nigeria,Lagos,West,a275,Office Supplies,Paper,8.82,2,0,4.0572
276,o276,16-09-17,17-09-17,First Class,276,Corporate,Nigeria,Lagos,West,a276,Office Supplies,Art,5.98,1,0,1.5548
277,o277,13-10-17,17-10-17,Standard Class,277,Corporate,Nigeria,FCT,East,a277,Office Supplies,Paper,11.648,2,0.2,4.0768
278,o278,13-10-17,17-10-17,Standard Class,278,Corporate,Nigeria,FCT,East,a278,Office Supplies,Paper,18.176,4,0.2,5.9072
279,o279,13-10-17,17-10-17,Standard Class,279,Corporate,Nigeria,FCT,East,a279,Office Supplies,Storage,59.712,6,0.2,5.9712
280,o280,13-10-17,17-10-17,Standard Class,280,Corporate,Nigeria,FCT,East,a280,Office Supplies,Labels,24.84,3,0.2,8.694
281,o281,26-09-15,28-09-15,Second Class,281,Consumer,Nigeria,Imo,Central,a281,Office Supplies,Binders,2.08,5,0.8,-3.432
282,o282,26-09-15,28-09-15,Second Class,282,Consumer,Nigeria,Imo,Central,a282,Technology,Phones,1114.4,7,0.2,376.11
283,o283,02-11-15,06-11-15,Standard Class,283,Consumer,Nigeria,Lagos,West,a283,Furniture,Tables,1038.84,5,0.2,51.942
284,o284,26-09-15,02-10-15,Standard Class,284,Consumer,Nigeria,Borno,West,a284,Office Supplies,Paper,141.76,5,0.2,47.844
285,o285,26-09-15,02-10-15,Standard Class,285,Consumer,Nigeria,Borno,West,a285,Technology,Accessories,239.8,5,0.2,47.96
286,o286,26-09-15,02-10-15,Standard Class,286,Consumer,Nigeria,Borno,West,a286,Office Supplies,Paper,31.104,6,0.2,10.8864
287,o287,18-12-16,20-12-16,Second Class,287,Corporate,Nigeria,Kaduna,South,a287,Office Supplies,Binders,254.058,7,0.7,-169.372
288,o288,18-12-16,20-12-16,Second Class,288,Corporate,Nigeria,Kaduna,South,a288,Office Supplies,Appliances,194.528,2,0.2,24.316
289,o289,18-12-16,20-12-16,Second Class,289,Corporate,Nigeria,Kaduna,South,a289,Office Supplies,Supplies,961.48,5,0.2,-204.3145
290,o290,20-11-16,24-11-16,Second Class,290,Home Office,Nigeria,Adamawa,East,a290,Office Supplies,Fasteners,19.096,7,0.2,6.6836
291,o291,20-11-16,24-11-16,Second Class,291,Home Office,Nigeria,Adamawa,East,a291,Office Supplies,Labels,18.496,8,0.2,6.2424
292,o292,20-11-16,24-11-16,Second Class,292,Home Office,Nigeria,Adamawa,East,a292,Technology,Accessories,255.984,2,0.2,54.3966
293,o293,20-11-16,24-11-16,Second Class,293,Home Office,Nigeria,Adamawa,East,a293,Furniture,Bookcases,86.97,3,0.5,-48.7032
294,o294,26-12-14,28-12-14,First Class,294,Corporate,Nigeria,Bauchi,West,a294,Furniture,Furnishings,300.416,8,0.2,78.8592
295,o295,26-12-14,28-12-14,First Class,295,Corporate,Nigeria,Bauchi,West,a295,Furniture,Chairs,230.352,3,0.2,20.1558
296,o296,26-12-14,28-12-14,First Class,296,Corporate,Nigeria,Bauchi,West,a296,Furniture,Furnishings,218.352,3,0.2,-24.5646
297,o297,26-12-14,28-12-14,First Class,297,Corporate,Nigeria,Bauchi,West,a297,Office Supplies,Binders,78.6,5,0.7,-62.88
298,o298,26-12-14,28-12-14,First Class,298,Corporate,Nigeria,Bauchi,West,a298,Office Supplies,Fasteners,27.552,3,0.2,9.2988
299,o299,28-10-16,03-11-16,Standard Class,299,Corporate,Nigeria,Niger ,East,a299,Office Supplies,Paper,32.4,5,0,15.552
300,o300,28-10-16,03-11-16,Standard Class,300,Corporate,Nigeria,Niger ,East,a300,Office Supplies,Storage,1082.48,8,0,10.8248
301,o301,28-10-16,03-11-16,Standard Class,301,Corporate,Nigeria,Niger ,East,a301,Office Supplies,Paper,56.91,3,0,27.3168
302,o302,28-10-16,03-11-16,Standard Class,302,Corporate,Nigeria,Niger ,East,a302,Furniture,Furnishings,77.6,4,0,38.024
303,o303,28-10-16,03-11-16,Standard Class,303,Corporate,Nigeria,Niger ,East,a303,Office Supplies,Binders,14.28,1,0,6.5688
304,o304,19-11-17,23-11-17,Standard Class,304,Consumer,Nigeria,Katsina,Central,a304,Furniture,Tables,219.075,3,0.5,-131.445
305,o305,04-05-15,09-05-15,Second Class,305,Corporate,Nigeria,Cross River,East,a305,Furniture,Furnishings,26.8,2,0,12.864
306,o306,30-12-14,04-01-15,Standard Class,306,Corporate,Nigeria,Delta,Central,a306,Office Supplies,Art,9.84,3,0,2.8536
307,o307,01-06-14,06-06-14,Standard Class,307,Home Office,Nigeria,Niger ,East,a307,Office Supplies,Binders,45.48,3,0,20.9208
308,o308,01-06-14,06-06-14,Standard Class,308,Home Office,Nigeria,Niger ,East,a308,Office Supplies,Art,289.2,6,0,83.868
309,o309,15-04-17,17-04-17,First Class,309,Consumer,Nigeria,Bayelsa,South,a309,Office Supplies,Art,4.89,1,0,2.0049
310,o310,12-09-16,14-09-16,Second Class,310,Corporate,Nigeria,Bauchi,West,a310,Furniture,Furnishings,15.136,4,0.2,3.5948
311,o311,12-09-16,14-09-16,Second Class,311,Corporate,Nigeria,Bauchi,West,a311,Furniture,Chairs,466.768,2,0.2,52.5114
312,o312,12-09-16,14-09-16,Second Class,312,Corporate,Nigeria,Bauchi,West,a312,Furniture,Furnishings,15.232,1,0.2,1.7136
313,o313,12-09-16,14-09-16,Second Class,313,Corporate,Nigeria,Bauchi,West,a313,Office Supplies,Labels,6.264,3,0.2,2.0358
314,o314,27-09-14,03-10-14,Standard Class,314,Corporate,Nigeria,Niger ,East,a314,Furniture,Furnishings,87.54,3,0,37.6422
315,o315,09-08-14,16-08-14,Standard Class,315,Corporate,Nigeria,Kaduna,South,a315,Technology,Phones,178.384,2,0.2,22.298
316,o316,09-08-14,16-08-14,Standard Class,316,Corporate,Nigeria,Kaduna,South,a316,Office Supplies,Paper,15.552,3,0.2,5.4432
317,o317,28-12-14,30-12-14,First Class,317,Corporate,Nigeria,FCT,East,a317,Office Supplies,Art,99.136,4,0.2,8.6744
318,o318,04-11-14,09-11-14,Standard Class,318,Home Office,Nigeria,Cross River,East,a318,Furniture,Chairs,135.882,1,0.1,24.1568
319,o319,04-11-14,09-11-14,Standard Class,319,Home Office,Nigeria,Cross River,East,a319,Technology,Machines,3991.98,2,0,1995.99
320,o320,04-11-14,09-11-14,Standard Class,320,Home Office,Nigeria,Cross River,East,a320,Technology,Phones,275.94,6,0,80.0226
321,o321,04-11-14,09-11-14,Standard Class,321,Home Office,Nigeria,Cross River,East,a321,Technology,Accessories,360,4,0,129.6
322,o322,04-11-14,09-11-14,Standard Class,322,Home Office,Nigeria,Cross River,East,a322,Office Supplies,Storage,43.57,1,0,13.071
323,o323,19-09-14,24-09-14,Standard Class,323,Corporate,Nigeria,Lagos,West,a323,Office Supplies,Fasteners,7.16,2,0,3.58
324,o324,23-04-16,27-04-16,Standard Class,324,Corporate,Nigeria,Lagos,West,a324,Office Supplies,Binders,251.52,6,0.2,81.744
325,o325,23-04-16,27-04-16,Standard Class,325,Corporate,Nigeria,Lagos,West,a325,Technology,Accessories,99.99,1,0,34.9965
326,o326,03-11-17,05-11-17,Second Class,326,Corporate,Nigeria,Akwa Ibom,South,a326,Furniture,Furnishings,15.992,1,0.2,0.9995
327,o327,30-08-16,01-09-16,First Class,327,Consumer,Nigeria,FCT,East,a327,Technology,Phones,290.898,3,0.4,-67.8762
328,o328,30-08-16,01-09-16,First Class,328,Consumer,Nigeria,FCT,East,a328,Office Supplies,Storage,54.224,2,0.2,3.389
329,o329,30-08-16,01-09-16,First Class,329,Consumer,Nigeria,FCT,East,a329,Furniture,Chairs,786.744,4,0.3,-258.5016
330,o330,30-08-16,01-09-16,First Class,330,Consumer,Nigeria,FCT,East,a330,Office Supplies,Labels,100.24,10,0.2,33.831
331,o331,30-08-16,01-09-16,First Class,331,Consumer,Nigeria,FCT,East,a331,Office Supplies,Binders,37.764,6,0.7,-27.6936
332,o332,25-04-16,29-04-16,Second Class,332,Consumer,Nigeria,FCT,East,a332,Technology,Phones,82.8,2,0.4,-20.7
333,o333,25-04-16,29-04-16,Second Class,333,Consumer,Nigeria,FCT,East,a333,Office Supplies,Binders,20.724,2,0.7,-13.816
334,o334,25-04-16,29-04-16,Second Class,334,Consumer,Nigeria,FCT,East,a334,Office Supplies,Binders,4.896,3,0.7,-3.4272
335,o335,01-09-15,04-09-15,Second Class,335,Consumer,Nigeria,Lagos,West,a335,Office Supplies,Binders,4.752,1,0.2,1.6038
336,o336,01-09-15,04-09-15,Second Class,336,Consumer,Nigeria,Lagos,West,a336,Technology,Copiers,959.984,2,0.2,335.9944
337,o337,01-09-15,04-09-15,Second Class,337,Consumer,Nigeria,Lagos,West,a337,Office Supplies,Binders,14.368,4,0.2,4.49
338,o338,12-07-14,17-07-14,Standard Class,338,Corporate,Nigeria,Lagos,West,a338,Office Supplies,Binders,7.712,2,0.2,2.7956
339,o339,12-07-14,17-07-14,Standard Class,339,Corporate,Nigeria,Lagos,West,a339,Furniture,Tables,698.352,3,0.2,-17.4588
340,o340,22-06-15,26-06-15,Second Class,340,Consumer,Nigeria,Kano,West,a340,Office Supplies,Fasteners,4.96,4,0,2.3312
341,o341,13-04-14,17-04-14,Second Class,341,Corporate,Nigeria,FCT,East,a341,Office Supplies,Art,17.856,4,0.2,1.116
342,o342,13-04-14,17-04-14,Second Class,342,Corporate,Nigeria,FCT,East,a342,Office Supplies,Binders,509.97,10,0.7,-407.976
343,o343,13-04-14,17-04-14,Second Class,343,Corporate,Nigeria,FCT,East,a343,Office Supplies,Fasteners,30.992,13,0.2,10.0724
344,o344,13-04-14,17-04-14,Second Class,344,Corporate,Nigeria,FCT,East,a344,Technology,Phones,71.928,12,0.4,8.3916
345,o345,20-12-15,24-12-15,Standard Class,345,Consumer,Nigeria,Imo,Central,a345,Office Supplies,Storage,88.8,4,0.2,-2.22
346,o346,15-06-17,19-06-17,Standard Class,346,Consumer,Nigeria,Lagos,West,a346,Technology,Phones,47.976,3,0.2,4.7976
347,o347,08-07-17,12-07-17,Standard Class,347,Consumer,Nigeria,Ondo,East,a347,Office Supplies,Art,7.56,3,0,3.0996
348,o348,08-07-17,12-07-17,Standard Class,348,Consumer,Nigeria,Ondo,East,a348,Office Supplies,Paper,24.56,2,0,11.5432
349,o349,08-07-17,12-07-17,Standard Class,349,Consumer,Nigeria,Ondo,East,a349,Office Supplies,Art,12.96,2,0,4.1472
350,o350,01-09-16,03-09-16,First Class,350,Home Office,Nigeria,Cross River,East,a350,Technology,Accessories,6.79,1,0,2.3086
351,o351,01-09-16,03-09-16,First Class,351,Home Office,Nigeria,Cross River,East,a351,Office Supplies,Paper,24.56,2,0,11.5432
352,o352,01-09-16,03-09-16,First Class,352,Home Office,Nigeria,Cross River,East,a352,Office Supplies,Binders,3.048,1,0.2,1.0668
353,o353,01-09-16,03-09-16,First Class,353,Home Office,Nigeria,Cross River,East,a353,Office Supplies,Paper,49.12,4,0,23.0864
354,o354,01-09-16,03-09-16,First Class,354,Home Office,Nigeria,Cross River,East,a354,Office Supplies,Binders,4355.168,4,0.2,1415.4296
355,o355,08-04-16,13-04-16,Standard Class,355,Consumer,Nigeria,Cross River,East,a355,Furniture,Bookcases,388.704,6,0.2,-4.8588
356,o356,08-04-16,13-04-16,Standard Class,356,Consumer,Nigeria,Cross River,East,a356,Office Supplies,Envelopes,8.26,2,0,3.7996
357,o357,08-04-16,13-04-16,Standard Class,357,Consumer,Nigeria,Cross River,East,a357,Office Supplies,Art,17.04,4,0,6.9864
358,o358,08-04-16,13-04-16,Standard Class,358,Consumer,Nigeria,Cross River,East,a358,Office Supplies,Paper,34.4,5,0,15.824
359,o359,23-04-16,28-04-16,Standard Class,359,Corporate,Nigeria,Enugu,South,a359,Office Supplies,Paper,36.24,5,0.2,11.325
360,o360,08-03-17,11-03-17,First Class,360,Corporate,Nigeria,Ogun ,South,a360,Office Supplies,Appliances,647.84,8,0,168.4384
361,o361,08-03-17,11-03-17,First Class,361,Corporate,Nigeria,Ogun ,South,a361,Office Supplies,Labels,20.7,2,0,9.936
362,o362,25-09-17,01-10-17,Standard Class,362,Consumer,Nigeria,Cross River,East,a362,Office Supplies,Labels,20.7,2,0,9.936
363,o363,25-09-17,01-10-17,Standard Class,363,Consumer,Nigeria,Cross River,East,a363,Furniture,Chairs,488.646,3,0.1,86.8704
364,o364,25-09-17,01-10-17,Standard Class,364,Consumer,Nigeria,Cross River,East,a364,Office Supplies,Art,5.56,2,0,1.4456
365,o365,25-09-17,01-10-17,Standard Class,365,Consumer,Nigeria,Cross River,East,a365,Furniture,Furnishings,47.12,8,0,20.7328
366,o366,24-09-14,29-09-14,Standard Class,366,Consumer,Nigeria,Lagos,West,a366,Office Supplies,Storage,211.96,4,0,8.4784
367,o367,21-10-16,21-10-16,Same Day,367,Corporate,Nigeria,Nasarawa,East,a367,Office Supplies,Binders,23.2,4,0,10.44
368,o368,21-10-16,21-10-16,Same Day,368,Corporate,Nigeria,Nasarawa,East,a368,Office Supplies,Supplies,7.36,2,0,0.1472
369,o369,21-10-16,21-10-16,Same Day,369,Corporate,Nigeria,Nasarawa,East,a369,Office Supplies,Storage,104.79,7,0,29.3412
370,o370,21-10-16,21-10-16,Same Day,370,Corporate,Nigeria,Nasarawa,East,a370,Furniture,Bookcases,1043.92,4,0,271.4192
